"","crdc_id","year","fips","school_name","ncessch","leaid","charter","white","black","hispanic","asian","amindian_alnative","hi_native_islander","two_or_more","total_enrollment","enrl_ap_white","enrl_ap_black","enrl_ap_hispanic","enrl_ap_asian","enrl_ap_ind_natv","enrl_ap_hinatv_islndr","enrl_ap_two_or_more","enrl_ib_white","enrl_ib_black","enrl_ib_hispanic","enrl_ib_asian","enrl_ib_ind_natv","enrl_ib_hinatv_islndr","enrl_ib_two_or_more","enrl_gt_white","enrl_gt_black","enrl_gt_hispanic","enrl_gt_asian","enrl_gt_ind_natv","enrl_gt_hi_natv_islndr","enrl_gt_two_or_more"
"698","063441005653",2015,6,"Wells (Ida B.) High","063441005653",634410,0,4,34,58,22,4,2,0,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,2,0,0,0
"699","061455001737",2015,6,"Herbert Hoover High","061455001737",614550,0,292,187,1132,217,16,10,40,1894,103,34,301,82,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","260030101945",2015,26,"Frontier International Academy","260030101945",2600301,1,352,19,2,118,0,0,0,491,13,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","370033703282",2015,37,"Longleaf School of the Arts","370033703282",3700337,1,184,55,25,7,0,0,25,296,70,5,7,5,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","062271003193",2015,6,"James Monroe High","062271003193",622710,0,88,64,2059,112,2,10,7,2342,22,13,379,43,0,2,4,NA,NA,NA,NA,NA,NA,NA,10,7,226,31,2,2,0
"703","063384011196",2015,6,"New Technology High","063384011196",633840,1,46,37,136,7,2,2,10,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","481965005468",2015,48,"WILLOWRIDGE H S","481965005468",4819650,0,7,703,568,4,4,2,13,1301,2,178,184,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,0,2,5,0,0,0,0
"705","370126002292",2015,37,"Riverside High","370126002292",3701260,0,442,769,550,37,7,2,55,1862,205,73,40,19,4,0,16,NA,NA,NA,NA,NA,NA,NA,202,109,58,22,2,0,16
"706","370297002811",2015,37,"Mallard Creek High","370297002811",3702970,0,394,1660,235,124,13,0,103,2529,157,265,46,82,2,0,25,NA,NA,NA,NA,NA,NA,NA,94,91,13,37,4,0,13
"707","062271002916",2015,6,"Chatsworth Charter High","062271002916",622710,1,370,127,1267,277,7,2,16,2066,82,16,229,103,4,0,2,NA,NA,NA,NA,NA,NA,NA,91,16,157,64,0,0,0
"708","062271003315",2015,6,"Theodore Roosevelt Senior High","062271003315",622710,0,13,4,1645,4,2,0,4,1672,2,0,307,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,130,0,0,0,0
"709","480144913160",2015,48,"THE EXCEL CENTER","480144913160",4801449,1,25,52,148,2,2,0,4,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","061954010223",2015,6,"Stockdale High","061954010223",619540,0,655,142,826,373,13,2,70,2081,148,31,136,199,2,2,19,NA,NA,NA,NA,NA,NA,NA,250,31,166,235,5,0,22
"711","370297002905",2015,37,"Olympic High - Biotech Health Pub Admin","370297002905",3702970,0,82,274,154,46,4,0,16,576,16,37,13,10,0,0,2,NA,NA,NA,NA,NA,NA,NA,13,10,4,4,0,0,2
"712","402277001139",2015,40,"U. S. GRANT HS","402277001139",4022770,0,184,136,1345,10,73,2,13,1763,19,7,178,2,7,0,0,NA,NA,NA,NA,NA,NA,NA,22,7,118,2,7,0,0
"713","483808005805",2015,48,"WESTWOOD H S","483808005805",4838080,0,1225,94,466,790,13,4,115,2707,364,10,88,373,4,0,40,49,2,13,133,0,2,7,187,7,37,292,2,2,25
"714","061954007994",2015,6,"Liberty High","061954007994",619540,0,1129,58,685,91,13,4,49,2029,259,10,124,37,2,2,10,NA,NA,NA,NA,NA,NA,NA,310,13,82,40,0,4,13
"715","040014401717",2015,4,"Girls Leadership Academy of Arizona","040014401717",400144,1,5,17,92,2,2,0,2,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","120048000685",2015,12,"ENGLEWOOD HIGH SCHOOL","120048000685",1200480,0,562,637,424,139,7,4,61,1834,16,7,58,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","370472001892",2015,37,"Sanderson High","370472001892",3704720,0,1042,508,310,67,4,7,58,1996,325,22,19,7,0,0,7,NA,NA,NA,NA,NA,NA,NA,334,22,28,4,0,0,10
"718","481830001694",2015,48,"IRVIN H S","481830001694",4818300,0,55,64,1306,4,4,0,7,1440,16,22,352,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,10,7,91,0,0,0,2
"719","063801008619",2015,6,"Weber Institute","063801008619",638010,0,19,22,391,22,7,10,2,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","120039007599",2015,12,"MIAMI ARTS CHARTER","120039007599",1200390,1,322,214,982,13,0,2,19,1552,70,40,178,7,0,2,0,NA,NA,NA,NA,NA,NA,NA,13,10,25,2,0,0,2
"721","470014802271",2015,47,"Memphis Virtual School","470014802271",4700148,0,154,1426,142,73,2,0,52,1849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","062271013095",2015,6,"Augustus F. Hawkins High B Community Health Advocates","062271013095",622710,0,4,73,373,2,2,0,4,458,0,7,70,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,22,0,0,0,0
"723","040010399998",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","040010399998",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","040010399998",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","040010399998",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","040010399998",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","040010399998",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","040010399998",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","040010399998",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","040081102855",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","040081102855",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","040081102855",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","040081102855",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","040081102855",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","040081102855",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","040081102855",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","040081102855",2015,4,"Ombudsman - Charter East II","040081102855",400811,1,19,7,127,2,4,0,0,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","320006000493",2015,32,"Centennial High School","320006000493",3200060,0,1324,517,802,118,16,52,223,3052,202,22,76,22,2,7,22,NA,NA,NA,NA,NA,NA,NA,10,4,7,0,0,0,4
"740","062271013139",2015,6,"STEM Academy at Bernstein High","062271013139",622710,0,25,7,472,73,0,2,7,586,10,4,163,40,0,2,4,NA,NA,NA,NA,NA,NA,NA,4,0,67,34,0,2,2
"741","370037403333",2015,37,"Stewart Creek High","370037403333",3700374,1,2,106,5,0,0,0,2,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","483294006035",2015,48,"ALTER H S","483294006035",4832940,0,22,4,61,4,0,0,2,93,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","470014701058",2015,47,"Fairley High School","470014701058",4700147,1,2,550,10,2,0,0,0,564,0,61,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","480001612961",2015,48,"DALLAS CAN ACADEMY - GRANT EAST","480001612961",4800016,1,133,541,130,0,2,0,7,813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","040880001441",2015,4,"University High School","040880001441",408800,0,508,16,358,97,5,2,73,1059,508,16,358,97,5,2,73,NA,NA,NA,NA,NA,NA,NA,163,7,133,34,5,2,34
"746","480021012560",2015,48,"HARMONY SCIENCE ACADEMY - HOUSTON","480021012560",4800210,1,64,124,295,94,2,0,7,586,25,55,91,61,0,0,4,NA,NA,NA,NA,NA,NA,NA,7,4,7,13,0,0,2
"747","481970001851",2015,48,"DIAMOND HILL-JARVIS H S","481970001851",4819700,0,19,16,730,2,2,0,4,773,4,5,238,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,52,0,0,0,0
"748","061954013031",2015,6,"Tierra Del Sol Continuation High","061954013031",619540,0,19,22,268,0,0,0,2,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","110002200236",2015,11,"SEED PCS of Washington DC","110002200236",1100022,1,0,349,2,0,0,0,0,351,0,22,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","063432011138",2015,6,"High Tech High International","063432011138",634320,1,115,37,208,31,2,4,4,401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","062271003020",2015,6,"John H. Francis Polytechnic","062271003020",622710,0,73,31,2632,121,4,4,7,2872,10,2,250,34,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,2,373,34,2,2,4
"752","483312010437",2015,48,"STEVENS H S","483312010437",4833120,0,259,265,2260,37,4,10,79,2914,61,52,478,10,0,4,16,NA,NA,NA,NA,NA,NA,NA,25,16,181,4,0,0,4
"753","150003000246",2015,15,"Anuenue School","150003000246",1500030,0,4,0,61,7,4,319,31,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","060797012076",2015,6,"Pathway Community Day","060797012076",607970,0,4,5,10,2,0,0,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","062271013579",2015,6,"Humanities and Arts (HARTS) Academy of Los Angeles","062271013579",622710,0,34,88,268,16,0,16,10,432,7,16,46,4,0,4,4,NA,NA,NA,NA,NA,NA,NA,4,7,46,2,0,2,4
"756","483873009126",2015,48,"PICKETT ACADEMY","483873009126",4838730,0,4,5,28,0,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","530771001236",2015,53,"Rainier Beach High School","530771001236",5307710,0,25,328,91,181,4,16,31,676,2,10,4,13,0,2,2,0,10,4,7,0,0,0,0,0,0,2,0,0,0
"758","120087003589",2015,12,"PEPIN ACADEMIES","120087003589",1200870,1,289,196,172,13,2,0,25,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","292928002875",2015,29,"TRANSPORTATION AND LAW","292928002875",2929280,0,2,367,0,0,2,0,0,371,0,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","040087299999",2015,4,"Changemaker High School","040087203346",400872,1,10,4,49,0,7,0,4,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","063384005247",2015,6,"Hiram W. Johnson High","063384005247",633840,0,121,217,670,466,10,25,31,1540,7,7,55,58,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","483294003630",2015,48,"CHURCHILL H S","483294003630",4832940,0,1084,130,1654,85,13,2,61,3029,562,31,517,46,4,2,22,NA,NA,NA,NA,NA,NA,NA,130,2,52,16,0,0,4
"763","063432005549",2015,6,"Serra High","063432005549",634320,0,472,136,781,217,10,10,139,1765,214,37,256,124,10,5,49,NA,NA,NA,NA,NA,NA,NA,178,16,175,94,4,4,49
"764","040038302353",2015,4,"Life Skills Center of Arizona","040038302353",400383,1,34,28,112,2,4,2,2,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","040010302139",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","040010302139",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","040010302139",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768","040010302139",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","040010302139",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","040010302139",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","040010302139",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","040010302139",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773","040081199999",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","040081199999",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775","040081199999",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776","040081199999",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","040081199999",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","040081199999",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","040081199999",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","040081199999",2015,4,"Ombudsman - Charter Northeast","040010302139",400103,1,19,2,4,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","063432012534",2015,6,"iHigh Virtual Academy","063432012534",634320,0,16,2,16,4,0,0,4,42,2,0,4,4,0,0,2,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,0,0,2
"782","480783000104",2015,48,"HASTINGS H S","480783000104",4807830,0,118,1192,2134,436,49,4,13,3946,61,82,181,76,49,2,2,NA,NA,NA,NA,NA,NA,NA,7,31,85,31,2,0,4
"783","063315008183",2015,6,"Summit View Independent Study","063315008183",633150,0,73,22,139,2,4,2,10,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,7,0,0,0,0
"784","063432003939",2015,6,"Charter School of San Diego","063432003939",634320,1,481,220,1345,103,10,19,49,2227,0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","040042302525",2015,4,"East Valley High School","040042302525",400423,1,73,4,58,2,4,2,4,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","062361011321",2015,6,"Weston Ranch High","062361011321",623610,0,82,280,466,274,2,13,115,1232,13,37,76,106,0,2,16,NA,NA,NA,NA,NA,NA,NA,4,10,13,25,0,0,2
"787","040005200752",2015,4,"NFL YET College Prep Academy","040005200752",400052,1,5,7,274,0,4,0,2,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","040035401733",2015,4,"Sun Valley High School","040035401733",400354,1,175,58,439,4,34,5,34,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","483483007467",2015,48,"JOHN B CONNALLY H S","483483007467",4834830,0,157,418,1021,256,7,4,43,1906,82,112,310,166,2,2,16,NA,NA,NA,NA,NA,NA,NA,16,16,61,37,0,0,7
"790","120039002736",2015,12,"DESIGN & ARCHITECTURE SENIOR HIGH","120039002736",1200390,0,130,58,304,16,0,0,4,512,73,34,196,10,0,0,4,NA,NA,NA,NA,NA,NA,NA,67,19,103,5,0,0,4
"791","370297002910",2015,37,"Ardrey Kell High","370297002910",3702970,0,1759,355,235,454,4,4,70,2881,820,97,70,334,0,2,22,NA,NA,NA,NA,NA,NA,NA,469,31,16,100,0,0,13
"792","120087008047",2015,12,"HILLSBOROUGH VIRTUAL INSTRUCTION COURSE OFFERINGS","120087008047",1200870,0,7,7,13,0,2,0,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"793","480000409460",2015,48,"CESAR E CHAVEZ ACADEMY","480000409460",4800004,1,13,2,100,0,2,0,0,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"794","480002907561",2015,48,"PEGASUS CHARTER H S","480002907561",4800029,1,22,163,451,4,2,0,10,652,0,0,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","062271007753",2015,6,"Berenece Carlson Home Hospital","062271007753",622710,0,70,40,313,19,5,0,13,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,7,0,0,0,0
"796","040063603108",2015,4,"Hope High School","040063603108",400636,1,10,40,145,0,2,0,2,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","481815001628",2015,48,"MEMORIAL H S","481815001628",4818150,0,5,19,1279,4,0,0,2,1309,0,4,157,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,0,2,157,0,0,0,2
"798","480140513062",2015,48,"HARMONY SCIENCE ACADEMY - WEST HOUSTON","480140513062",4801405,1,184,304,205,205,2,0,16,916,31,22,31,13,0,0,2,NA,NA,NA,NA,NA,NA,NA,10,31,22,37,0,0,2
"799","482391011266",2015,48,"KINGWOOD PARK H S","482391011266",4823910,0,1162,88,460,55,10,2,34,1811,472,22,136,25,7,2,13,NA,NA,NA,NA,NA,NA,NA,100,2,16,4,2,2,0
"800","180008102458",2015,18,"Hoosier Acad Virtual Charter Sch","180008102458",1800081,1,2956,442,184,25,22,10,166,3805,37,7,4,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","040089703376",2015,4,"BASIS Ahwatukee","040089703376",400897,1,268,28,40,385,2,4,16,743,43,2,4,40,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","063432010634",2015,6,"Audeo Charter","063432010634",634320,1,244,73,400,22,4,7,13,763,2,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","040345000277",2015,4,"Cortez High School","040345000277",403450,0,241,121,646,76,55,4,13,1156,88,16,67,13,5,2,0,NA,NA,NA,NA,NA,NA,NA,40,4,16,7,0,0,0
"804","480003012139",2015,48,"UPLIFT PEAK PREPARATORY H S","480003012139",4800030,1,2,25,367,4,0,0,2,400,0,7,166,2,0,0,0,2,13,184,4,0,0,2,NA,NA,NA,NA,NA,NA,NA
"805","470014801125",2015,47,"Northside High School","470014801125",4700148,0,4,265,2,0,0,2,2,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","402277002407",2015,40,"JOHN MARSHALL HS","402277002407",4022770,0,43,310,46,4,10,4,13,430,10,76,13,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,4,16,4,2,0,0,0
"807","261200008006",2015,26,"Osborn Evergreen Academy of Design and Alternative Energy","261200008006",2612000,0,2,319,2,5,2,0,0,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","110003000081",2015,11,"Coolidge HS","110003000081",1100030,0,4,295,79,2,0,2,4,386,0,55,4,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","040345000282",2015,4,"Thunderbird High School","040345000282",403450,0,790,118,556,43,43,2,7,1559,217,7,34,7,4,0,2,NA,NA,NA,NA,NA,NA,NA,325,13,67,16,10,0,2
"810","261200001703",2015,26,"Diann Banks-Williamson Educational Center","261200001703",2612000,0,4,67,2,2,0,0,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","530771001365",2015,53,"Interagency Programs","530771001365",5307710,0,70,157,88,22,19,7,22,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","062271003017",2015,6,"Foshay Learning Center","062271003017",622710,0,4,340,1597,7,2,0,7,1957,2,34,319,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,0,40,346,4,2,0,0
"813","040497001831",2015,4,"East Valley Academy","040497001831",404970,0,43,19,232,4,16,2,2,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","470318002392",2015,47,"The Cohn School","470318002392",4703180,0,13,82,13,0,0,0,2,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","482364007928",2015,48,"EASTWOOD ACADEMY","482364007928",4823640,0,10,7,397,5,2,2,2,425,4,7,322,5,2,2,2,NA,NA,NA,NA,NA,NA,NA,2,0,205,2,2,0,0
"816","040880001446",2015,4,"Rincon High School","040880001446",408800,0,235,166,622,49,13,7,61,1153,70,31,157,13,2,2,13,NA,NA,NA,NA,NA,NA,NA,22,4,40,7,0,0,7
"817","480026110705",2015,48,"ACADEMIC BEHAVIOR SCHOOL EAST","480026110705",4800261,0,31,28,22,2,0,0,4,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","180010502502",2015,18,"RISE Learning Center","180010502502",1800105,0,88,16,4,7,0,0,10,125,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","063801006403",2015,6,"Edison High","063801006403",638010,0,52,229,1228,169,64,262,16,2020,4,19,127,31,5,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","480001607847",2015,48,"DALLAS CAN ACADEMY CHARTER-OAK CLIFF","480001607847",4800016,1,919,202,943,0,40,0,4,2108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
